FlowID,SrcAddr,DstAddr,TxPackets,RxPackets,LostPackets,PDR_pct,Throughput_kbps,AvgDelay_ms,AvgJitter_ms
1,10.1.0.96,10.1.0.201,262,256,6,97.71,0.80,7.54,12.35
2,10.1.0.102,10.1.0.211,264,243,21,92.05,0.76,184.98,161.80
3,10.1.0.211,10.1.0.102,242,241,1,99.59,0.28,91.81,141.45
4,10.1.0.201,10.1.0.96,255,254,1,99.61,0.30,123.74,145.30
5,10.1.0.63,10.1.0.204,1044,951,93,91.09,4.85,128.30,109.77
6,10.1.0.204,10.1.0.63,950,797,153,83.89,0.93,283.36,136.85
7,10.1.0.89,10.1.0.202,263,151,112,57.41,0.47,79.77,111.10
8,10.1.0.202,10.1.0.89,151,136,15,90.07,0.16,223.04,201.71
9,10.1.0.159,10.1.0.209,54,28,26,51.85,0.06,217.29,281.22
10,10.1.0.209,10.1.0.159,1,1,0,100.00,40.04,7.00,0.00
11,10.1.0.160,10.1.0.205,55,49,6,89.09,0.10,202.53,329.73
12,10.1.0.205,10.1.0.160,1,1,0,100.00,44.88,6.00,0.00
13,10.1.0.184,10.1.0.218,54,6,48,11.11,0.01,290.67,188.60
14,10.1.0.218,10.1.0.184,1,1,0,100.00,30.67,9.00,0.00
15,10.1.0.87,10.1.0.205,263,228,35,86.69,0.71,121.84,149.23
16,10.1.0.205,10.1.0.87,227,192,35,84.58,0.23,240.42,175.29
17,10.1.0.109,10.1.0.210,265,245,20,92.45,0.77,134.18,170.57
18,10.1.0.210,10.1.0.109,244,210,33,86.07,0.25,247.90,199.71
19,10.1.0.19,10.1.0.204,1044,763,281,73.08,3.89,161.15,155.00
20,10.1.0.204,10.1.0.19,762,539,223,70.73,0.63,267.30,149.15
21,10.1.0.24,10.1.0.213,1041,148,893,14.22,0.75,447.36,329.21
22,10.1.0.213,10.1.0.24,148,70,78,47.30,0.09,288.33,235.00
23,10.1.0.101,10.1.0.206,262,262,0,100.00,0.82,18.28,28.67
24,10.1.0.206,10.1.0.101,261,261,0,100.00,0.31,18.46,29.53
25,10.1.0.55,10.1.0.208,1042,92,950,8.83,0.46,419.98,334.93
26,10.1.0.208,10.1.0.55,91,38,53,41.76,0.04,229.97,116.46
27,10.1.0.143,10.1.0.219,54,38,16,70.37,0.08,152.11,185.11
28,10.1.0.219,10.1.0.143,1,1,0,100.00,31.62,9.00,0.00
29,10.1.0.156,10.1.0.210,54,19,35,35.19,0.04,146.53,168.22
30,10.1.0.201,10.1.0.221,4585,3,4582,0.07,1.52,917.67,918.50
31,10.1.0.211,10.1.0.221,3566,137,3418,3.84,0.64,556.88,211.01
32,10.1.0.210,10.1.0.156,1,1,0,100.00,139.05,2.00,0.00
33,10.1.0.86,10.1.0.211,465,432,33,92.90,0.60,176.96,85.22
34,10.1.0.86,10.1.0.221,801,11,786,1.37,0.02,317.73,474.20
35,10.1.0.2,10.1.0.211,564,498,66,88.30,0.72,231.91,118.48
36,10.1.0.2,10.1.0.221,1050,35,1010,3.33,0.05,316.83,261.91
37,10.1.0.49,10.1.0.211,462,297,165,64.29,0.43,331.60,135.41
38,10.1.0.49,10.1.0.221,1573,933,638,59.31,1.35,321.47,91.77
39,10.1.0.45,10.1.0.212,1047,1012,35,96.66,5.17,61.45,83.63
40,10.1.0.211,10.1.0.86,568,557,11,98.06,0.79,97.54,75.12
41,10.1.0.186,10.1.0.212,54,8,46,14.81,0.02,154.75,140.57
42,10.1.0.211,10.1.0.2,698,679,19,97.28,0.97,99.14,65.21
43,10.1.0.212,10.1.0.45,1011,613,398,60.63,0.72,424.31,164.62
44,10.1.0.153,10.1.0.220,55,55,0,100.00,0.12,41.40,60.02
45,10.1.0.220,10.1.0.153,2,2,0,100.00,0.01,197.50,389.00
46,10.1.0.211,10.1.0.49,688,456,232,66.28,0.64,154.82,118.45
47,10.1.0.204,10.1.0.222,5941,12,5865,0.20,9.36,144.33,78.82
48,10.1.0.221,10.1.0.223,762,19,936,2.49,12.61,11.74,13.94
49,10.1.0.120,10.1.0.221,434,33,400,7.60,0.06,428.24,385.12
50,10.1.0.120,10.1.0.223,87,2,85,2.30,0.71,17.50,16.00
51,10.1.0.45,10.1.0.221,241,0,240,0.00,0.00,0.00,0.00
52,10.1.0.45,10.1.0.223,27,2,25,7.41,0.69,25.50,42.00
53,10.1.0.8,10.1.0.221,187,17,170,9.09,0.02,129.94,86.50
54,10.1.0.8,10.1.0.223,70,3,66,4.29,0.00,46.67,69.00
55,10.1.0.221,10.1.0.8,214,3,209,1.40,0.00,68.33,101.50
