FlowID,SrcAddr,DstAddr,TxPackets,RxPackets,LostPackets,PDR_pct,Throughput_kbps,AvgDelay_ms,AvgJitter_ms
1,10.1.0.114,10.1.0.207,262,129,133,49.24,0.40,203.25,185.78
2,10.1.0.33,10.1.0.114,220,153,67,69.55,0.22,268.48,136.88
3,10.1.0.33,10.1.0.207,384,167,217,43.49,0.23,297.08,138.60
4,10.1.0.126,10.1.0.114,777,699,78,89.96,0.99,78.76,49.58
5,10.1.0.126,10.1.0.207,520,499,21,95.96,0.71,71.66,44.82
6,10.1.0.63,10.1.0.114,594,502,92,84.51,0.72,194.91,78.08
7,10.1.0.63,10.1.0.207,470,394,74,83.83,0.56,163.92,101.77
8,10.1.0.110,10.1.0.114,429,340,87,79.25,0.48,170.88,102.15
9,10.1.0.110,10.1.0.207,513,397,116,77.39,0.56,179.86,103.37
10,10.1.0.2,10.1.0.114,414,266,147,64.25,0.38,302.46,103.87
11,10.1.0.2,10.1.0.207,127,26,100,20.47,0.04,144.62,130.52
12,10.1.0.170,10.1.0.114,554,511,43,92.24,0.73,118.29,75.33
13,10.1.0.170,10.1.0.207,438,392,46,89.50,0.55,157.32,97.36
14,10.1.0.207,10.1.0.114,223,100,122,44.84,0.14,169.29,124.04
15,10.1.0.78,10.1.0.114,148,5,143,3.38,0.02,512.80,248.00
16,10.1.0.78,10.1.0.207,276,176,98,63.77,0.25,303.94,133.21
17,10.1.0.112,10.1.0.114,58,12,45,20.69,0.05,449.42,558.00
18,10.1.0.112,10.1.0.207,307,221,86,71.99,0.32,215.27,109.69
19,10.1.0.92,10.1.0.23,488,440,48,90.16,0.61,131.05,81.84
20,10.1.0.92,10.1.0.207,376,114,260,30.32,0.16,186.88,136.25
21,10.1.0.100,10.1.0.103,376,299,77,79.52,0.43,180.35,116.36
22,10.1.0.100,10.1.0.207,296,92,204,31.08,0.13,145.78,153.12
23,10.1.0.148,10.1.0.103,295,206,89,69.83,0.29,154.82,120.30
24,10.1.0.148,10.1.0.207,140,9,131,6.43,0.02,192.67,166.50
25,10.1.0.129,10.1.0.103,245,167,76,68.16,0.24,247.07,160.67
26,10.1.0.129,10.1.0.207,289,5,270,1.73,0.04,1702.00,525.25
27,10.1.0.8,10.1.0.103,154,76,78,49.35,0.11,164.32,193.24
28,10.1.0.8,10.1.0.207,150,0,149,0.00,0.00,0.00,0.00
29,10.1.0.114,10.1.0.110,247,172,75,69.64,0.25,252.63,133.11
30,10.1.0.23,10.1.0.92,337,224,111,66.47,0.32,249.04,125.80
31,10.1.0.23,10.1.0.114,73,9,64,12.33,0.02,226.78,209.12
32,10.1.0.103,10.1.0.8,140,79,59,56.43,0.12,223.30,149.36
33,10.1.0.103,10.1.0.61,94,11,83,11.70,0.02,575.45,233.50
34,10.1.0.114,10.1.0.126,390,239,149,61.28,0.34,329.85,135.64
35,10.1.0.103,10.1.0.148,345,170,175,49.28,0.25,299.72,128.38
36,10.1.0.114,10.1.0.33,231,179,52,77.49,0.26,245.32,119.93
37,10.1.0.103,10.1.0.129,265,154,111,58.11,0.22,214.89,123.22
38,10.1.0.114,10.1.0.170,343,221,121,64.43,0.32,313.17,110.40
39,10.1.0.114,10.1.0.63,305,183,116,60.00,0.26,298.89,129.18
40,10.1.0.207,10.1.0.114,128,91,37,71.09,0.11,66.21,51.87
41,10.1.0.200,10.1.0.219,56,47,9,83.93,0.10,106.77,127.00
42,10.1.0.219,10.1.0.200,3,2,1,66.67,0.01,163.50,323.00
43,10.1.0.140,10.1.0.203,54,44,10,81.48,0.09,213.14,200.65
44,10.1.0.203,10.1.0.140,1,1,0,100.00,45.15,6.00,0.00
45,10.1.0.172,10.1.0.204,54,51,3,94.44,0.11,64.51,110.84
46,10.1.0.204,10.1.0.172,1,1,0,100.00,53.97,5.00,0.00
47,10.1.0.50,10.1.0.215,1041,927,114,89.05,4.73,160.77,121.20
48,10.1.0.215,10.1.0.50,926,909,17,98.16,1.06,56.76,50.32
49,10.1.0.188,10.1.0.210,54,53,1,98.15,0.11,2.47,3.85
50,10.1.0.210,10.1.0.188,1,1,0,100.00,35.30,8.00,0.00
51,10.1.0.164,10.1.0.202,54,34,20,62.96,0.07,31.65,31.03
52,10.1.0.202,10.1.0.164,1,1,0,100.00,45.83,6.00,0.00
53,10.1.0.51,10.1.0.220,1042,985,57,94.53,5.03,51.26,52.27
54,10.1.0.207,10.1.0.221,3160,100,3060,3.16,0.52,599.07,160.02
55,10.1.0.220,10.1.0.51,984,969,15,98.48,1.14,63.15,46.01
56,10.1.0.33,10.1.0.221,519,73,445,14.07,0.11,133.93,90.60
57,10.1.0.114,10.1.0.207,203,76,127,37.44,0.11,271.17,124.87
58,10.1.0.114,10.1.0.221,1052,346,691,32.89,0.50,254.94,109.08
59,10.1.0.32,10.1.0.212,1046,904,142,86.42,4.61,190.20,143.91
60,10.1.0.212,10.1.0.32,903,816,87,90.37,0.95,161.48,92.59
61,10.1.0.219,10.1.0.221,4894,20,4872,0.41,0.11,594.95,169.47
62,10.1.0.203,10.1.0.221,4408,11,4394,0.25,0.15,291.55,250.10
63,10.1.0.204,10.1.0.221,3375,25,3349,0.74,0.26,318.24,142.46
64,10.1.0.215,10.1.0.221,3041,5,3034,0.16,6.45,300.20,179.50
65,10.1.0.190,10.1.0.204,54,36,18,66.67,0.08,169.75,199.60
66,10.1.0.204,10.1.0.190,1,1,0,100.00,35.21,8.00,0.00
67,10.1.0.69,10.1.0.214,263,169,94,64.26,0.53,204.63,173.21
68,10.1.0.214,10.1.0.69,168,121,47,72.02,0.14,168.69,203.92
69,10.1.0.210,10.1.0.221,3045,3,3042,0.10,0.03,984.00,915.50
70,10.1.0.202,10.1.0.221,4051,1,4048,0.02,0.04,1971.00,0.00
71,10.1.0.220,10.1.0.221,5003,3,5000,0.06,6.10,400.00,246.00
72,10.1.0.103,10.1.0.100,388,285,103,73.45,0.41,270.27,142.67
73,10.1.0.212,10.1.0.221,4926,65,4855,1.32,0.32,294.28,115.31
74,10.1.0.35,10.1.0.211,1046,1020,26,97.51,5.22,26.09,33.79
75,10.1.0.211,10.1.0.35,1019,944,75,92.64,1.11,171.24,83.48
76,10.1.0.195,10.1.0.214,55,21,34,38.18,0.05,145.67,164.50
